"model","scenario","ensemble","month","decade","decadal.mean"
"FGOALS-g2","historical","r1i1p1",4,"1890",295.100911111463
"FGOALS-g2","historical","r1i1p1",4,"1900",295.324636827185
"FGOALS-g2","historical","r1i1p1",4,"1910",295.254793843963
"FGOALS-g2","historical","r1i1p1",4,"1920",294.976643570595
"FGOALS-g2","historical","r1i1p1",4,"1930",295.166445580853
"FGOALS-g2","historical","r1i1p1",4,"1940",295.215628843991
"FGOALS-g2","historical","r1i1p1",4,"1950",295.066174141904
"FGOALS-g2","historical","r1i1p1",4,"1960",295.055504626374
"FGOALS-g2","historical","r1i1p1",4,"1970",295.047147434568
"FGOALS-g2","historical","r1i1p1",4,"1980",295.326290042325
"FGOALS-g2","historical","r1i1p1",4,"1990",295.40404737032
"FGOALS-g2","historical","r1i1p1",4,"2000",295.807326461051
"FGOALS-g2","historical","r1i1p1",4,"2010",295.818435499033
"FGOALS-g2","historical","r1i1p1",5,"1860",294.805119956803
"FGOALS-g2","historical","r1i1p1",5,"1870",294.583486591265
"FGOALS-g2","historical","r1i1p1",5,"1880",294.542655842643
"FGOALS-g2","historical","r1i1p1",5,"1890",294.84271533657
"FGOALS-g2","historical","r1i1p1",5,"1900",294.82387930267
"FGOALS-g2","historical","r1i1p1",5,"1910",294.844584627036
"FGOALS-g2","historical","r1i1p1",5,"1920",294.613490168527
"FGOALS-g2","historical","r1i1p1",5,"1930",294.704227497733
"FGOALS-g2","historical","r1i1p1",5,"1940",294.988049926079
"FGOALS-g2","historical","r1i1p1",5,"1950",294.55361668357
"FGOALS-g2","historical","r1i1p1",5,"1960",294.653508266366
"FGOALS-g2","historical","r1i1p1",5,"1970",294.742562292285
"FGOALS-g2","historical","r1i1p1",5,"1980",295.271034922596
"FGOALS-g2","historical","r1i1p1",5,"1990",295.131497743219
"FGOALS-g2","historical","r1i1p1",5,"2000",295.362144655596
"FGOALS-g2","historical","r1i1p1",5,"2010",295.758582646395
"FGOALS-g2","historical","r1i1p1",6,"1860",293.432147485585
"FGOALS-g2","historical","r1i1p1",6,"1870",293.332650853978
"FGOALS-g2","historical","r1i1p1",6,"1880",293.374476479263
"FGOALS-g2","historical","r1i1p1",6,"1890",293.433621934215
"FGOALS-g2","historical","r1i1p1",6,"1900",293.673565020811
"FGOALS-g2","historical","r1i1p1",6,"1910",293.732559518651
"FGOALS-g2","historical","r1i1p1",6,"1920",293.598860487136
"FGOALS-g2","historical","r1i1p1",6,"1930",293.56942900518
"FGOALS-g2","historical","r1i1p1",6,"1940",293.465748755976
"FGOALS-g2","historical","r1i1p1",6,"1950",293.866764312382
"FGOALS-g2","historical","r1i1p1",6,"1960",293.597638365404
"FGOALS-g2","historical","r1i1p1",6,"1970",293.624882143573
"FGOALS-g2","historical","r1i1p1",6,"1980",293.831645434425
"FGOALS-g2","historical","r1i1p1",6,"1990",294.110023655734
"FGOALS-g2","historical","r1i1p1",6,"2000",293.999863261783
"FGOALS-g2","historical","r1i1p1",6,"2010",294.397380417367
"FGOALS-g2","historical","r1i1p1",7,"1860",292.795917857399
"FGOALS-g2","historical","r1i1p1",7,"1870",292.844993049354
"FGOALS-g2","historical","r1i1p1",7,"1880",292.743181481836
"FGOALS-g2","historical","r1i1p1",7,"1890",292.544983035978
"FGOALS-g2","historical","r1i1p1",7,"1900",292.864952505411
"FGOALS-g2","historical","r1i1p1",7,"1910",292.668158053131
"FGOALS-g2","historical","r1i1p1",7,"1920",292.672401215693
"FGOALS-g2","historical","r1i1p1",7,"1930",292.597553212697
"FGOALS-g2","historical","r1i1p1",7,"1940",292.734586532129
"FGOALS-g2","historical","r1i1p1",7,"1950",292.774231230404
"FGOALS-g2","historical","r1i1p1",7,"1960",292.995181403589
"FGOALS-g2","historical","r1i1p1",7,"1970",293.183756855543
"FGOALS-g2","historical","r1i1p1",7,"1980",293.222930168878
"FGOALS-g2","historical","r1i1p1",7,"1990",293.219947746308
"FGOALS-g2","historical","r1i1p1",7,"2000",293.354781862048
"FGOALS-g2","historical","r1i1p1",7,"2010",293.41588680674
"FGOALS-g2","historical","r1i1p1",8,"1860",293.440386585789
"FGOALS-g2","historical","r1i1p1",8,"1870",293.28675969403
"FGOALS-g2","historical","r1i1p1",8,"1880",293.31171450898
"FGOALS-g2","historical","r1i1p1",8,"1890",293.395913047864
"FGOALS-g2","historical","r1i1p1",8,"1900",293.510526331743
"FGOALS-g2","historical","r1i1p1",8,"1910",293.145781220864
"FGOALS-g2","historical","r1i1p1",8,"1920",293.363768590842
"FGOALS-g2","historical","r1i1p1",8,"1930",293.275646618362
"FGOALS-g2","historical","r1i1p1",8,"1940",293.39848269564
"FGOALS-g2","historical","r1i1p1",8,"1950",293.302010241165
"FGOALS-g2","historical","r1i1p1",8,"1960",293.375311778786
"FGOALS-g2","historical","r1i1p1",8,"1970",293.549101157133
"FGOALS-g2","historical","r1i1p1",8,"1980",293.855784496532
"FGOALS-g2","historical","r1i1p1",8,"1990",293.62744497384
"FGOALS-g2","historical","r1i1p1",8,"2000",294.02793619048
"FGOALS-g2","historical","r1i1p1",8,"2010",293.919530876158
"FGOALS-g2","historical","r1i1p1",9,"1860",294.253090807564
"FGOALS-g2","historical","r1i1p1",9,"1870",294.308982825718
"FGOALS-g2","historical","r1i1p1",9,"1880",294.371375991421
"FGOALS-g2","historical","r1i1p1",9,"1890",294.339214941456
"FGOALS-g2","historical","r1i1p1",9,"1900",294.205737640018
"FGOALS-g2","historical","r1i1p1",9,"1910",294.212591286806
"FGOALS-g2","historical","r1i1p1",9,"1920",294.451517327007
"FGOALS-g2","historical","r1i1p1",9,"1930",294.36432637811
"FGOALS-g2","historical","r1i1p1",9,"1940",294.423265324143
"FGOALS-g2","historical","r1i1p1",9,"1950",294.190979723144
"FGOALS-g2","historical","r1i1p1",9,"1960",294.466698841765
"FGOALS-g2","historical","r1i1p1",9,"1970",294.263745004154
"FGOALS-g2","historical","r1i1p1",9,"1980",294.730068754579
"FGOALS-g2","historical","r1i1p1",9,"1990",295.144782960459
"FGOALS-g2","historical","r1i1p1",9,"2000",294.787621766843
"FGOALS-g2","historical","r1i1p1",9,"2010",295.216786382816
"FGOALS-g2","historical","r1i1p1",10,"1860",294.367379933888
"FGOALS-g2","historical","r1i1p1",10,"1870",294.258111349677
"FGOALS-g2","historical","r1i1p1",10,"1880",294.525212432663
"FGOALS-g2","historical","r1i1p1",10,"1890",294.472492222122
"FGOALS-g2","historical","r1i1p1",10,"1900",294.183550963066
"FGOALS-g2","historical","r1i1p1",10,"1910",294.336153602908
"FGOALS-g2","historical","r1i1p1",10,"1920",294.461528206364
"FGOALS-g2","historical","r1i1p1",10,"1930",294.258765174419
"FGOALS-g2","historical","r1i1p1",10,"1940",294.532193485756
"FGOALS-g2","historical","r1i1p1",10,"1950",294.438586315993
"FGOALS-g2","historical","r1i1p1",10,"1960",294.277753714261
"FGOALS-g2","historical","r1i1p1",10,"1970",294.34215389153
"FGOALS-g2","historical","r1i1p1",10,"1980",294.680764972449
"FGOALS-g2","historical","r1i1p1",10,"1990",295.104367148819
"FGOALS-g2","historical","r1i1p1",10,"2000",295.101612491226
"FGOALS-g2","historical","r1i1p1",10,"2010",295.444215996169
"FGOALS-g2","historical","r1i1p1",11,"1860",293.182060184808
"FGOALS-g2","historical","r1i1p1",11,"1870",292.814364705175
"FGOALS-g2","historical","r1i1p1",11,"1880",293.025436898463
"FGOALS-g2","historical","r1i1p1",11,"1890",293.303540807289
"FGOALS-g2","historical","r1i1p1",11,"1900",293.072302490612
"FGOALS-g2","historical","r1i1p1",11,"1910",293.089671833788
"FGOALS-g2","historical","r1i1p1",11,"1920",293.356036249255
"FGOALS-g2","historical","r1i1p1",11,"1930",293.182721343615
"FGOALS-g2","historical","r1i1p1",11,"1940",293.141135651182
"FGOALS-g2","historical","r1i1p1",11,"1950",293.41966992937
"FGOALS-g2","historical","r1i1p1",11,"1960",293.3014302989
"FGOALS-g2","historical","r1i1p1",11,"1970",293.218892264062
"FGOALS-g2","historical","r1i1p1",11,"1980",293.629974364117
"FGOALS-g2","historical","r1i1p1",11,"1990",293.714252148893
"FGOALS-g2","historical","r1i1p1",11,"2000",293.975942909866
"FGOALS-g2","historical","r1i1p1",11,"2010",294.248822368375
"FGOALS-g2","historical","r1i1p1",12,"1860",291.750410169607
"FGOALS-g2","historical","r1i1p1",12,"1870",291.771695419561
"FGOALS-g2","historical","r1i1p1",12,"1880",291.749288365882
"FGOALS-g2","historical","r1i1p1",12,"1890",291.820059999882
"FGOALS-g2","historical","r1i1p1",12,"1900",291.726038124023
"FGOALS-g2","historical","r1i1p1",12,"1910",291.784200507591
"FGOALS-g2","historical","r1i1p1",12,"1920",291.812510382722
"FGOALS-g2","historical","r1i1p1",12,"1930",291.772859919504
"FGOALS-g2","historical","r1i1p1",12,"1940",291.805169778724
"FGOALS-g2","historical","r1i1p1",12,"1950",291.501237035207
"FGOALS-g2","historical","r1i1p1",12,"1960",291.739781218265
"FGOALS-g2","historical","r1i1p1",12,"1970",291.822492024745
"FGOALS-g2","historical","r1i1p1",12,"1980",292.266197106399
"FGOALS-g2","historical","r1i1p1",12,"1990",292.260007994582
"FGOALS-g2","historical","r1i1p1",12,"2000",292.372847035316
"FGOALS-g2","historical","r1i1p1",12,"2010",293.038538786447
"FGOALS-g2","historical","r2i1p1",1,"1900",291.187006155413
"FGOALS-g2","historical","r2i1p1",1,"1910",291.507273398922
"FGOALS-g2","historical","r2i1p1",1,"1920",291.428980114287
"FGOALS-g2","historical","r2i1p1",1,"1930",291.689379133597
"FGOALS-g2","historical","r2i1p1",1,"1940",291.672609285194
"FGOALS-g2","historical","r2i1p1",1,"1950",291.373448930074
"FGOALS-g2","historical","r2i1p1",1,"1960",292.002419337367
"FGOALS-g2","historical","r2i1p1",1,"1970",291.891812089742
"FGOALS-g2","historical","r2i1p1",1,"1980",291.974767110074
"FGOALS-g2","historical","r2i1p1",1,"1990",292.253256676243
"FGOALS-g2","historical","r2i1p1",1,"2000",292.27265472832
"FGOALS-g2","historical","r2i1p1",1,"2010",292.520486567291
"FGOALS-g2","historical","r2i1p1",2,"1900",293.032459410819
"FGOALS-g2","historical","r2i1p1",2,"1910",292.610783651208
"FGOALS-g2","historical","r2i1p1",2,"1920",292.579569768611
"FGOALS-g2","historical","r2i1p1",2,"1930",293.048728429774
"FGOALS-g2","historical","r2i1p1",2,"1940",293.083087278949
"FGOALS-g2","historical","r2i1p1",2,"1950",292.86695787268
"FGOALS-g2","historical","r2i1p1",2,"1960",293.029534946028
"FGOALS-g2","historical","r2i1p1",2,"1970",292.938332882041
"FGOALS-g2","historical","r2i1p1",2,"1980",292.915473547128
"FGOALS-g2","historical","r2i1p1",2,"1990",293.348955316971
"FGOALS-g2","historical","r2i1p1",2,"2000",293.539526567516
"FGOALS-g2","historical","r2i1p1",2,"2010",294.178093246641
"FGOALS-g2","historical","r2i1p1",3,"1900",294.527822475857
"FGOALS-g2","historical","r2i1p1",3,"1910",294.408276695553
"FGOALS-g2","historical","r2i1p1",3,"1920",294.334369367308
"FGOALS-g2","historical","r2i1p1",3,"1930",294.682866744604
"FGOALS-g2","historical","r2i1p1",3,"1940",294.873690392165
"FGOALS-g2","historical","r2i1p1",3,"1950",294.657502656632
"FGOALS-g2","historical","r2i1p1",3,"1960",294.689768329344
"FGOALS-g2","historical","r2i1p1",3,"1970",294.484831394917
"FGOALS-g2","historical","r2i1p1",3,"1980",294.722629987535
"FGOALS-g2","historical","r2i1p1",3,"1990",294.901772043241
"FGOALS-g2","historical","r2i1p1",3,"2000",295.290559246011
"FGOALS-g2","historical","r2i1p1",3,"2010",295.610714722979
"FGOALS-g2","historical","r2i1p1",4,"1900",295.328398326066
"FGOALS-g2","historical","r2i1p1",4,"1910",295.06744410258
"FGOALS-g2","historical","r2i1p1",4,"1920",294.957202505089
"FGOALS-g2","historical","r2i1p1",4,"1930",295.080150688816
"FGOALS-g2","historical","r2i1p1",4,"1940",295.226707183443
"FGOALS-g2","historical","r2i1p1",4,"1950",295.364266810835
"FGOALS-g2","historical","r2i1p1",4,"1960",295.446926015954
"FGOALS-g2","historical","r2i1p1",4,"1970",295.059695132423
"FGOALS-g2","historical","r2i1p1",4,"1980",295.331584732128
"FGOALS-g2","historical","r2i1p1",4,"1990",295.601519039308
"FGOALS-g2","historical","r2i1p1",4,"2000",295.887072495101
"FGOALS-g2","historical","r2i1p1",4,"2010",295.903401570494
"FGOALS-g2","historical","r2i1p1",5,"1900",294.714817377931
"FGOALS-g2","historical","r2i1p1",5,"1910",294.63908432928
"FGOALS-g2","historical","r2i1p1",5,"1920",294.870293931058
"FGOALS-g2","historical","r2i1p1",5,"1930",294.54144872509
"FGOALS-g2","historical","r2i1p1",5,"1940",294.867977345654
"FGOALS-g2","historical","r2i1p1",5,"1950",294.812321010339
"FGOALS-g2","historical","r2i1p1",5,"1960",294.748302348292
"FGOALS-g2","historical","r2i1p1",5,"1970",294.708732789796
"FGOALS-g2","historical","r2i1p1",5,"1980",295.102618557947
"FGOALS-g2","historical","r2i1p1",5,"1990",295.089157617884
"FGOALS-g2","historical","r2i1p1",5,"2000",295.326912283949
"FGOALS-g2","historical","r2i1p1",5,"2010",295.801139600551
"FGOALS-g2","historical","r2i1p1",6,"1900",292.808794913956
"FGOALS-g2","historical","r2i1p1",6,"1910",293.294160741573
"FGOALS-g2","historical","r2i1p1",6,"1920",293.53853011366
"FGOALS-g2","historical","r2i1p1",6,"1930",293.691763254716
"FGOALS-g2","historical","r2i1p1",6,"1940",293.621980170146
"FGOALS-g2","historical","r2i1p1",6,"1950",293.815131179687
"FGOALS-g2","historical","r2i1p1",6,"1960",293.540000571143
"FGOALS-g2","historical","r2i1p1",6,"1970",293.519221474823
"FGOALS-g2","historical","r2i1p1",6,"1980",293.646970561086
"FGOALS-g2","historical","r2i1p1",6,"1990",293.647115637664
"FGOALS-g2","historical","r2i1p1",6,"2000",294.365507981027
"FGOALS-g2","historical","r2i1p1",6,"2010",294.529296275852
"FGOALS-g2","historical","r2i1p1",7,"1900",292.868691557202
"FGOALS-g2","historical","r2i1p1",7,"1910",292.559613383647
"FGOALS-g2","historical","r2i1p1",7,"1920",292.594204774293
"FGOALS-g2","historical","r2i1p1",7,"1930",292.77170232808
"FGOALS-g2","historical","r2i1p1",7,"1940",292.670274689913
"FGOALS-g2","historical","r2i1p1",7,"1950",292.760616856281
"FGOALS-g2","historical","r2i1p1",7,"1960",293.155136005098
"FGOALS-g2","historical","r2i1p1",7,"1970",293.022520056157
"FGOALS-g2","historical","r2i1p1",7,"1980",292.75815090446
"FGOALS-g2","historical","r2i1p1",7,"1990",293.168310908213
"FGOALS-g2","historical","r2i1p1",7,"2000",293.53182285548
"FGOALS-g2","historical","r2i1p1",7,"2010",293.209738786586
"FGOALS-g2","historical","r2i1p1",8,"1900",293.242497519266
"FGOALS-g2","historical","r2i1p1",8,"1910",293.140408191739
"FGOALS-g2","historical","r2i1p1",8,"1920",293.437821369959
"FGOALS-g2","historical","r2i1p1",8,"1930",293.443873721104
"FGOALS-g2","historical","r2i1p1",8,"1940",293.488325631544
"FGOALS-g2","historical","r2i1p1",8,"1950",293.527539690525
"FGOALS-g2","historical","r2i1p1",8,"1960",293.597350366374
"FGOALS-g2","historical","r2i1p1",8,"1970",293.661352736383
"FGOALS-g2","historical","r2i1p1",8,"1980",293.590125335401
"FGOALS-g2","historical","r2i1p1",8,"1990",293.981643764748
"FGOALS-g2","historical","r2i1p1",8,"2000",294.067281584083
"FGOALS-g2","historical","r2i1p1",8,"2010",294.115278478661
"FGOALS-g2","historical","r2i1p1",9,"1900",294.470518997392
"FGOALS-g2","historical","r2i1p1",9,"1910",294.092431569759
"FGOALS-g2","historical","r2i1p1",9,"1920",294.102607358673
"FGOALS-g2","historical","r2i1p1",9,"1930",294.314986268199
"FGOALS-g2","historical","r2i1p1",9,"1940",294.299804487067
"FGOALS-g2","historical","r2i1p1",9,"1950",294.570131798388
"FGOALS-g2","historical","r2i1p1",9,"1960",294.417535516029
"FGOALS-g2","historical","r2i1p1",9,"1970",294.336997855943
"FGOALS-g2","historical","r2i1p1",9,"1980",294.371169558421
"FGOALS-g2","historical","r2i1p1",9,"1990",294.775751454399
"FGOALS-g2","historical","r2i1p1",9,"2000",294.88011147556
"FGOALS-g2","historical","r2i1p1",9,"2010",295.438898543193
"FGOALS-g2","historical","r2i1p1",10,"1900",293.844181639758
"FGOALS-g2","historical","r2i1p1",10,"1910",294.349563079751
"FGOALS-g2","historical","r2i1p1",10,"1920",294.332759023919
"FGOALS-g2","historical","r2i1p1",10,"1930",294.318616807037
"FGOALS-g2","historical","r2i1p1",10,"1940",294.727791361356
"FGOALS-g2","historical","r2i1p1",10,"1950",294.652225964855
"FGOALS-g2","historical","r2i1p1",10,"1960",294.533803434425
"FGOALS-g2","historical","r2i1p1",10,"1970",294.420049807192
"FGOALS-g2","historical","r2i1p1",10,"1980",294.552021400987
"FGOALS-g2","historical","r2i1p1",10,"1990",294.790397941829
"FGOALS-g2","historical","r2i1p1",10,"2000",295.091859957845
"FGOALS-g2","historical","r2i1p1",10,"2010",295.477370365942
"FGOALS-g2","historical","r2i1p1",11,"1900",293.310221840059
"FGOALS-g2","historical","r2i1p1",11,"1910",293.198527493713
"FGOALS-g2","historical","r2i1p1",11,"1920",293.176852311511
"FGOALS-g2","historical","r2i1p1",11,"1930",293.294152245891
"FGOALS-g2","historical","r2i1p1",11,"1940",293.327111383207
"FGOALS-g2","historical","r2i1p1",11,"1950",293.467735582047
"FGOALS-g2","historical","r2i1p1",11,"1960",293.224065712424
"FGOALS-g2","historical","r2i1p1",11,"1970",293.295116423194
"FGOALS-g2","historical","r2i1p1",11,"1980",293.290253000118
"FGOALS-g2","historical","r2i1p1",11,"1990",293.68430806538
"FGOALS-g2","historical","r2i1p1",11,"2000",293.992758343256
"FGOALS-g2","historical","r2i1p1",11,"2010",294.090153799314
"FGOALS-g2","historical","r2i1p1",12,"1900",291.647609523085
"FGOALS-g2","historical","r2i1p1",12,"1910",291.743282721111
"FGOALS-g2","historical","r2i1p1",12,"1920",291.757610759875
"FGOALS-g2","historical","r2i1p1",12,"1930",291.932737024891
"FGOALS-g2","historical","r2i1p1",12,"1940",292.090452007
"FGOALS-g2","historical","r2i1p1",12,"1950",291.881999488689
"FGOALS-g2","historical","r2i1p1",12,"1960",291.930874050771
"FGOALS-g2","historical","r2i1p1",12,"1970",291.95152134486
"FGOALS-g2","historical","r2i1p1",12,"1980",291.833810848808
"FGOALS-g2","historical","r2i1p1",12,"1990",292.224734371424
"FGOALS-g2","historical","r2i1p1",12,"2000",292.557971658768
"FGOALS-g2","historical","r2i1p1",12,"2010",292.671011916549
"FGOALS-g2","historical","r3i1p1",1,"1860",291.348011164033
"FGOALS-g2","historical","r3i1p1",1,"1870",291.357397095251
"FGOALS-g2","historical","r3i1p1",1,"1880",291.552395861875
"FGOALS-g2","historical","r3i1p1",1,"1890",291.39189101
"FGOALS-g2","historical","r3i1p1",1,"1900",291.66837922846
"FGOALS-g2","historical","r3i1p1",1,"1910",291.44071239867
"FGOALS-g2","historical","r3i1p1",1,"1920",291.55125771104
"FGOALS-g2","historical","r3i1p1",1,"1930",291.702140528014
"FGOALS-g2","historical","r3i1p1",1,"1940",291.608746919406
"FGOALS-g2","historical","r3i1p1",1,"1950",291.836313330728
"FGOALS-g2","historical","r3i1p1",1,"1960",291.68914394297
"FGOALS-g2","historical","r3i1p1",1,"1970",291.71888413538
"FGOALS-g2","historical","r3i1p1",1,"1980",292.081295437389
"FGOALS-g2","historical","r3i1p1",1,"1990",292.244710757211
"FGOALS-g2","historical","r3i1p1",1,"2000",292.04050653196
"FGOALS-g2","historical","r3i1p1",1,"2010",292.477901289208
"FGOALS-g2","historical","r3i1p1",2,"1860",292.741187836958
"FGOALS-g2","historical","r3i1p1",2,"1870",292.579331779658
"FGOALS-g2","historical","r3i1p1",2,"1880",292.803505952724
"FGOALS-g2","historical","r3i1p1",2,"1890",292.694640349385
"FGOALS-g2","historical","r3i1p1",2,"1900",292.829798041944
"FGOALS-g2","historical","r3i1p1",2,"1910",292.929831579385
"FGOALS-g2","historical","r3i1p1",2,"1920",292.880156756096
"FGOALS-g2","historical","r3i1p1",2,"1930",292.956192371944
"FGOALS-g2","historical","r3i1p1",2,"1940",292.695034492457
"FGOALS-g2","historical","r3i1p1",2,"1950",293.19477691795
"FGOALS-g2","historical","r3i1p1",2,"1960",292.961436402471
"FGOALS-g2","historical","r3i1p1",2,"1970",292.915158372254
"FGOALS-g2","historical","r3i1p1",2,"1980",293.266065300912
"FGOALS-g2","historical","r3i1p1",2,"1990",293.314136846852
"FGOALS-g2","historical","r3i1p1",2,"2000",293.701661298804
"FGOALS-g2","historical","r3i1p1",2,"2010",293.87603752323
"FGOALS-g2","historical","r3i1p1",3,"1860",294.329951769372
"FGOALS-g2","historical","r3i1p1",3,"1870",294.264268468717
"FGOALS-g2","historical","r3i1p1",3,"1880",294.511788151029
"FGOALS-g2","historical","r3i1p1",3,"1890",294.522556112049
"FGOALS-g2","historical","r3i1p1",3,"1900",294.193709818708
"FGOALS-g2","historical","r3i1p1",3,"1910",294.424926183122
"FGOALS-g2","historical","r3i1p1",3,"1920",294.325374114496
"FGOALS-g2","historical","r3i1p1",3,"1930",294.102898810644
"FGOALS-g2","historical","r3i1p1",3,"1940",294.458453045375
"FGOALS-g2","historical","r3i1p1",3,"1950",294.586053608698
"FGOALS-g2","historical","r3i1p1",3,"1960",294.701513121651
"FGOALS-g2","historical","r3i1p1",3,"1970",294.655211534005
"FGOALS-g2","historical","r3i1p1",3,"1980",294.820131983897
"FGOALS-g2","historical","r3i1p1",3,"1990",295.260459215831
"FGOALS-g2","historical","r3i1p1",3,"2000",295.123207003235
"FGOALS-g2","historical","r3i1p1",3,"2010",295.411864104864
"FGOALS-g2","historical","r3i1p1",4,"1860",295.02969228081
"FGOALS-g2","historical","r3i1p1",4,"1870",294.745588264656
"FGOALS-g2","historical","r3i1p1",4,"1880",295.354925947571
"FGOALS-g2","historical","r3i1p1",4,"1890",294.822840424148
"FGOALS-g2","historical","r3i1p1",4,"1900",295.04445087334
"FGOALS-g2","historical","r3i1p1",4,"1910",295.25929736875
"FGOALS-g2","historical","r3i1p1",4,"1920",294.948994462833
"FGOALS-g2","historical","r3i1p1",4,"1930",294.879336195846
"FGOALS-g2","historical","r3i1p1",4,"1940",295.27432985761
"FGOALS-g2","historical","r3i1p1",4,"1950",295.143333311181
"FGOALS-g2","historical","r3i1p1",4,"1960",294.92920670843
"FGOALS-g2","historical","r3i1p1",4,"1970",295.099507866192
"FGOALS-g2","historical","r3i1p1",4,"1980",295.254046970636
"FGOALS-g2","historical","r3i1p1",4,"1990",295.568324833254
"FGOALS-g2","historical","r3i1p1",4,"2000",295.799971828883
"FGOALS-g2","historical","r3i1p1",4,"2010",296.125982754117
"FGOALS-g2","historical","r3i1p1",5,"1860",294.382127197524
"FGOALS-g2","historical","r3i1p1",5,"1870",294.357177664689
"FGOALS-g2","historical","r3i1p1",5,"1880",294.534267388095
"FGOALS-g2","historical","r3i1p1",5,"1890",294.56616591682
"FGOALS-g2","historical","r3i1p1",5,"1900",294.504532336415
"FGOALS-g2","historical","r3i1p1",5,"1910",294.483077084343
"FGOALS-g2","historical","r3i1p1",5,"1920",294.70807128051
"FGOALS-g2","historical","r3i1p1",5,"1930",294.704849926724
"FGOALS-g2","historical","r3i1p1",5,"1940",294.814601026615
"FGOALS-g2","historical","r3i1p1",5,"1950",294.553963009369
"FGOALS-g2","historical","r3i1p1",5,"1960",294.526060627956
"FGOALS-g2","historical","r3i1p1",5,"1970",294.415772459053
"FGOALS-g2","historical","r3i1p1",5,"1980",295.099527790407
"FGOALS-g2","historical","r3i1p1",5,"1990",295.105207020883
"FGOALS-g2","historical","r3i1p1",5,"2000",295.409141974818
"FGOALS-g2","historical","r3i1p1",5,"2010",295.424173040684
"FGOALS-g2","historical","r3i1p1",6,"1860",293.400924593952
"FGOALS-g2","historical","r3i1p1",6,"1870",293.226856228374
"FGOALS-g2","historical","r3i1p1",6,"1880",293.481749400686
"FGOALS-g2","historical","r3i1p1",6,"1890",293.276565881185
"FGOALS-g2","historical","r3i1p1",6,"1900",293.361069757611
"FGOALS-g2","historical","r3i1p1",6,"1910",293.595918093408
"FGOALS-g2","historical","r3i1p1",6,"1920",293.505341306533
"FGOALS-g2","historical","r3i1p1",6,"1930",293.705910958167
"FGOALS-g2","historical","r3i1p1",6,"1940",293.490840483659
"FGOALS-g2","historical","r3i1p1",6,"1950",293.72804482844
"FGOALS-g2","historical","r3i1p1",6,"1960",293.404775261575
"FGOALS-g2","historical","r3i1p1",6,"1970",293.432028710625
"FGOALS-g2","historical","r3i1p1",6,"1980",293.969302525018
"FGOALS-g2","historical","r3i1p1",6,"1990",294.029828543778
"FGOALS-g2","historical","r3i1p1",6,"2000",294.186979748969
"FGOALS-g2","historical","r3i1p1",6,"2010",294.114241414116
"FGOALS-g2","historical","r3i1p1",7,"1860",292.567857002831
"FGOALS-g2","historical","r3i1p1",7,"1870",292.438234343019
"FGOALS-g2","historical","r3i1p1",7,"1880",292.599678531387
"FGOALS-g2","historical","r3i1p1",7,"1890",292.596777529217
"FGOALS-g2","historical","r3i1p1",7,"1900",292.443265455333
"FGOALS-g2","historical","r3i1p1",7,"1910",292.615456691503
"FGOALS-g2","historical","r3i1p1",7,"1920",292.679186258056
"FGOALS-g2","historical","r3i1p1",7,"1930",292.74403557983
"FGOALS-g2","historical","r3i1p1",7,"1940",292.806461031734
"FGOALS-g2","historical","r3i1p1",7,"1950",292.717506666121
"FGOALS-g2","historical","r3i1p1",7,"1960",292.810483578034
"FGOALS-g2","historical","r3i1p1",7,"1970",292.799131847953
"FGOALS-g2","historical","r3i1p1",7,"1980",293.059313484873
"FGOALS-g2","historical","r3i1p1",7,"1990",293.083628167826
"FGOALS-g2","historical","r3i1p1",7,"2000",293.272018159957
"FGOALS-g2","historical","r3i1p1",7,"2010",293.447543148307
"FGOALS-g2","historical","r3i1p1",8,"1860",293.273918713384
"FGOALS-g2","historical","r3i1p1",8,"1870",293.063279753231
"FGOALS-g2","historical","r3i1p1",8,"1880",293.265942524308
"FGOALS-g2","historical","r3i1p1",8,"1890",293.283600220082
"FGOALS-g2","historical","r3i1p1",8,"1900",293.020200766286
"FGOALS-g2","historical","r3i1p1",8,"1910",293.235696662933
"FGOALS-g2","historical","r3i1p1",8,"1920",293.266478370846
"FGOALS-g2","historical","r3i1p1",8,"1930",293.490937734609
"FGOALS-g2","historical","r3i1p1",8,"1940",293.335682496695
"FGOALS-g2","historical","r3i1p1",8,"1950",293.431577902736
"FGOALS-g2","historical","r3i1p1",8,"1960",293.668647062259
"FGOALS-g2","historical","r3i1p1",8,"1970",293.594605568488
"FGOALS-g2","historical","r3i1p1",8,"1980",293.567774017882
"FGOALS-g2","historical","r3i1p1",8,"1990",293.676911813583
"FGOALS-g2","historical","r3i1p1",8,"2000",293.942447307782
"FGOALS-g2","historical","r3i1p1",8,"2010",294.01662361321
"FGOALS-g2","historical","r3i1p1",9,"1860",294.216897543036
"FGOALS-g2","historical","r3i1p1",9,"1870",294.295695871443
"FGOALS-g2","historical","r3i1p1",9,"1880",294.32159528582
"FGOALS-g2","historical","r3i1p1",9,"1890",294.318433723406
"FGOALS-g2","historical","r3i1p1",9,"1900",294.294765330199
"FGOALS-g2","historical","r3i1p1",9,"1910",294.104143067433
"FGOALS-g2","historical","r3i1p1",9,"1920",294.084308805493
"FGOALS-g2","historical","r3i1p1",9,"1930",294.154882068018
"FGOALS-g2","historical","r3i1p1",9,"1940",294.469463021624
"FGOALS-g2","historical","r3i1p1",9,"1950",294.336049825185
